L1,L2,C1,C2,Omega_1,Omega_2,Omega_3
2.108138e-09,6.343562e-07,6.067977e-07,9.028088e-07,2.795944e+07,2.080774e+06,1.321404e+06
3.911710e-07,3.251732e-08,1.368419e-09,9.348242e-09,4.322223e+07,4.446640e+07,5.735584e+07
1.116079e-08,3.559429e-07,4.970734e-07,1.577860e-09,1.342586e+07,4.161592e+07,4.219641e+07
2.085869e-09,2.365795e-07,3.652082e-07,4.957092e-09,3.623149e+07,2.926978e+07,2.920102e+07
1.572972e-08,2.920550e-08,3.307989e-09,5.072688e-09,1.386301e+08,1.054253e+08,8.215776e+07
4.259714e-09,9.851346e-07,4.416239e-08,1.762330e-09,7.290939e+07,2.442129e+07,2.399985e+07
2.629100e-09,4.302999e-09,2.976900e-09,2.228398e-08,3.574492e+08,2.343761e+08,1.021217e+08
7.182306e-07,7.891446e-08,4.235625e-08,2.278068e-08,5.733361e+06,9.202438e+06,2.358514e+07
1.601089e-09,1.417233e-09,1.101555e-08,3.040451e-08,2.381163e+08,2.024186e+08,1.523387e+08
1.159351e-07,3.446019e-08,6.194322e-07,1.594662e-09,3.731605e+06,6.465572e+07,1.348984e+08
6.632298e-08,9.373118e-08,1.096018e-09,4.118294e-09,1.172895e+08,8.495669e+07,5.089783e+07
3.337424e-09,4.907288e-08,2.813869e-07,6.787900e-09,3.263190e+07,5.365374e+07,5.479129e+07
1.095537e-07,2.478290e-08,4.787167e-09,2.555068e-07,4.366638e+07,3.980103e+07,1.256674e+07
1.678547e-09,4.772592e-09,8.622185e-09,3.080301e-09,2.628601e+08,2.613459e+08,2.608112e+08
9.869826e-09,1.484300e-09,3.616089e-09,1.619299e-09,1.673885e+08,2.806173e+08,6.450237e+08
4.390068e-08,1.543128e-08,4.933951e-08,3.283651e-08,2.148656e+07,2.923831e+07,4.442429e+07
3.743885e-07,6.710983e-08,2.558109e-08,1.298316e-09,1.021831e+07,4.281496e+07,1.071314e+08
1.612249e-07,2.996782e-09,1.991691e-08,1.359988e-07,1.764708e+07,1.872195e+07,4.953417e+07
1.091923e-07,1.100063e-08,5.726417e-07,2.412257e-08,3.999101e+06,1.895870e+07,6.138741e+07
1.010243e-08,8.220914e-09,9.562391e-07,4.580393e-09,1.017428e+07,1.094168e+08,1.629628e+08
6.912325e-08,7.277142e-07,2.705798e-07,5.098519e-09,7.312069e+06,1.583605e+07,1.641714e+07
7.844585e-09,1.199221e-07,6.763494e-07,9.576256e-09,1.372870e+07,2.879030e+07,2.950886e+07
1.095996e-09,1.788687e-09,7.033294e-08,3.494371e-09,1.138980e+08,3.226975e+08,3.999893e+08
1.063021e-08,1.058008e-09,2.691732e-07,1.320988e-09,1.869447e+07,2.551170e+08,8.458748e+08
1.542572e-08,3.598541e-07,5.908723e-09,3.823117e-08,1.047443e+08,2.281825e+07,8.525658e+06
1.785534e-08,1.613605e-08,1.150784e-07,2.434767e-09,2.206069e+07,1.110793e+08,1.595411e+08
4.868042e-09,2.944978e-07,5.151239e-08,3.282097e-09,6.314908e+07,3.290302e+07,3.216498e+07
2.873250e-09,6.087174e-09,1.472981e-07,3.594201e-07,4.860877e+07,3.268279e+07,2.137918e+07
4.799170e-07,3.071408e-07,1.124553e-07,5.610788e-07,4.304542e+06,3.682770e+06,2.408903e+06
7.110307e-08,4.611055e-07,4.867410e-09,1.338990e-09,5.375351e+07,4.230010e+07,4.024494e+07
2.367663e-09,7.207066e-08,5.082501e-07,2.988375e-09,2.882712e+07,6.724456e+07,6.814017e+07
1.251641e-09,1.177919e-09,2.396580e-08,2.701115e-08,1.825846e+08,1.800345e+08,1.772845e+08
4.245999e-09,2.558332e-07,3.915661e-09,1.360967e-09,2.452491e+08,6.170197e+07,5.359172e+07
6.961552e-08,1.014498e-09,2.935864e-07,1.748105e-08,6.994859e+06,2.929415e+07,2.374601e+08
4.628468e-09,3.137989e-09,5.031215e-09,3.635640e-08,2.072263e+08,1.706856e+08,9.362328e+07
7.369118e-08,1.949906e-09,2.403099e-09,5.218395e-08,7.514610e+07,7.585979e+07,9.913446e+07
3.630051e-08,1.127505e-08,4.545321e-09,1.564052e-07,7.785049e+07,6.898368e+07,2.381306e+07
4.015409e-07,2.449618e-08,3.444560e-08,1.083667e-08,8.502922e+06,1.687429e+07,6.137660e+07
2.762116e-09,1.541313e-08,9.796420e-08,4.425072e-07,6.079185e+07,2.619102e+07,1.210861e+07
4.551613e-09,4.971357e-07,2.756291e-08,4.367074e-09,8.928013e+07,2.299455e+07,2.146185e+07
2.148450e-07,1.351981e-07,1.001606e-08,4.660193e-09,2.155703e+07,2.997067e+07,3.983939e+07
1.315375e-08,1.922649e-09,3.936279e-07,6.078999e-08,1.389736e+07,3.549114e+07,9.249833e+07
7.566163e-09,1.492386e-08,1.271727e-09,9.966983e-09,3.223778e+08,1.985567e+08,8.199315e+07
7.391862e-09,4.609815e-09,5.346667e-08,1.330278e-09,5.030156e+07,2.533638e+08,4.038193e+08
2.411443e-07,8.373253e-09,1.257577e-07,2.254044e-08,5.742411e+06,1.448001e+07,7.278999e+07
8.891567e-09,3.147396e-08,6.326357e-08,4.897141e-07,4.216324e+07,2.102811e+07,8.054767e+06
1.713223e-09,9.152597e-09,1.412491e-08,2.556863e-08,2.032826e+08,1.005732e+08,6.536934e+07
1.158387e-07,1.277239e-07,4.633870e-08,4.172527e-07,1.364901e+07,9.921810e+06,4.331760e+06
2.571436e-08,2.909614e-08,1.415759e-09,8.218469e-09,1.657362e+08,1.229098e+08,6.466762e+07
1.911039e-07,5.510530e-08,9.198380e-09,4.521921e-09,2.385116e+07,3.660265e+07,6.334930e+07
5.857203e-09,2.041410e-07,3.900996e-08,2.226821e-07,6.615568e+07,1.197725e+07,4.690209e+06
1.006174e-09,8.870075e-08,2.296946e-07,1.308290e-09,6.577912e+07,9.256960e+07,9.282916e+07
5.809737e-08,8.040817e-09,6.581690e-08,1.241259e-09,1.617160e+07,1.114037e+08,3.165327e+08
3.348260e-08,2.365020e-09,6.964090e-09,1.661055e-09,6.548747e+07,1.442211e+08,5.045342e+08
1.581569e-08,2.572448e-08,5.683854e-08,8.030393e-08,3.335296e+07,2.689441e+07,2.200180e+07
1.126839e-07,1.460083e-09,3.968154e-08,3.460706e-07,1.495460e+07,1.568740e+07,4.448656e+07
3.480380e-07,9.564669e-08,6.024919e-09,5.156710e-08,2.183791e+07,2.044005e+07,1.423897e+07
1.672368e-07,9.490347e-08,3.038959e-09,2.723636e-07,4.435798e+07,3.562708e+07,6.219914e+06
6.712666e-08,5.705676e-08,1.196533e-08,4.492137e-08,3.528501e+07,2.919341e+07,1.975240e+07
7.382516e-07,2.336804e-07,2.440261e-09,4.365840e-08,2.356024e+07,2.109960e+07,9.900450e+06
4.819860e-09,1.544268e-09,3.862871e-09,2.241734e-08,2.317542e+08,2.183724e+08,1.699599e+08
1.468000e-09,7.129129e-09,5.567002e-08,4.391515e-09,1.106181e+08,1.690455e+08,1.787206e+08
4.187022e-09,4.784565e-08,2.203988e-09,2.759281e-07,3.291871e+08,9.375294e+07,8.703237e+06
1.907337e-08,4.255854e-07,1.334232e-07,7.791312e-08,1.982306e+07,6.761649e+06,5.491631e+06
1.238051e-08,1.347750e-09,3.065832e-08,9.098679e-09,5.132826e+07,1.018910e+08,2.855658e+08
3.572401e-07,1.449218e-09,2.041731e-07,6.448754e-09,3.702718e+06,2.111812e+07,3.271111e+08
2.382295e-09,1.034898e-08,2.814152e-08,3.226751e-07,1.221317e+08,5.508682e+07,1.730488e+07
7.246205e-09,1.480723e-08,6.051496e-07,8.664967e-09,1.510126e+07,7.285605e+07,8.828351e+07
1.368737e-09,1.417461e-07,5.468819e-08,7.771516e-09,1.155828e+08,3.204483e+07,3.012948e+07
1.048612e-09,5.829870e-08,5.944946e-07,2.604878e-08,4.005149e+07,2.598471e+07,2.566119e+07
9.607104e-08,2.883524e-07,7.932758e-07,2.496160e-09,3.622360e+06,3.233263e+07,3.727366e+07
6.600908e-08,9.779295e-07,1.936955e-09,7.418528e-07,8.843789e+07,2.226737e+07,1.174052e+06
6.740060e-09,8.657115e-09,5.405623e-09,2.439801e-08,1.656705e+08,1.211474e+08,6.880756e+07
2.767675e-07,6.510181e-08,8.671237e-08,4.610943e-08,6.455085e+06,9.857556e+06,1.825192e+07
1.085331e-08,9.325111e-09,1.170910e-08,2.030810e-09,8.870686e+07,1.692201e+08,2.297938e+08
4.636245e-07,9.880394e-09,1.637213e-07,3.880086e-09,3.629645e+06,2.360496e+07,1.615073e+08
1.139151e-09,7.451428e-07,4.197718e-08,3.448824e-07,1.446115e+08,5.983883e+06,1.972626e+06
8.220163e-07,5.027519e-09,6.482997e-08,1.418902e-08,4.331835e+06,1.019148e+07,1.183987e+08
2.391214e-09,4.562582e-07,1.016728e-08,2.449192e-08,2.028096e+08,1.742028e+07,9.459827e+06
2.495965e-07,2.736789e-07,7.467111e-07,1.626358e-07,2.316351e+06,3.782816e+06,4.739923e+06
2.121319e-09,8.684017e-07,2.227280e-07,1.112264e-08,4.600548e+07,1.041329e+07,1.017503e+07
1.163490e-07,7.432505e-09,1.809039e-07,7.767941e-08,6.892783e+06,1.219257e+07,4.161783e+07
3.065108e-09,3.298769e-08,7.457526e-08,1.615247e-09,6.614237e+07,1.324537e+08,1.369949e+08
1.591537e-07,2.029146e-07,7.702112e-08,3.363201e-08,9.032058e+06,1.086189e+07,1.210506e+07
2.538057e-07,4.512735e-07,2.002185e-07,1.474867e-08,4.436058e+06,1.016105e+07,1.225755e+07
3.673722e-09,2.630947e-07,2.400182e-07,1.006174e-09,3.367633e+07,6.116521e+07,6.146208e+07
4.293005e-09,1.700718e-07,7.170613e-07,5.111347e-08,1.802358e+07,1.096364e+07,1.072547e+07
4.625431e-08,6.566477e-08,6.312764e-07,2.339258e-08,5.852132e+06,1.990261e+07,2.551495e+07
6.682280e-08,7.616984e-07,3.349572e-08,1.902938e-08,2.113698e+07,9.972973e+06,8.306081e+06
3.387750e-08,1.279580e-07,3.131702e-08,2.926425e-09,3.070111e+07,4.804995e+07,5.167704e+07
8.234946e-08,4.098689e-08,7.137499e-08,2.359834e-08,1.304357e+07,2.138167e+07,3.215413e+07
3.433518e-07,3.523185e-09,1.468496e-07,2.532152e-08,4.453424e+06,1.155347e+07,1.058735e+08
1.648494e-07,2.857463e-07,3.786381e-09,1.238453e-09,4.002619e+07,4.876581e+07,5.315815e+07
1.462283e-09,1.297122e-07,3.212694e-08,5.776361e-09,1.458981e+08,3.945953e+07,3.653275e+07
1.878999e-08,8.864705e-07,2.454262e-07,1.343867e-09,1.472571e+07,2.874888e+07,2.897275e+07
7.814962e-08,1.773115e-09,2.359265e-08,5.905327e-07,2.328886e+07,2.348459e+07,3.090364e+07
5.642014e-08,2.592783e-08,1.891618e-09,3.404043e-07,9.679797e+07,8.034525e+07,1.064436e+07
1.995651e-07,1.269758e-09,1.361601e-09,5.420379e-09,6.066426e+07,6.764240e+07,3.811752e+08
7.892735e-08,4.490631e-07,2.315840e-08,1.834809e-08,2.339010e+07,1.360177e+07,1.101668e+07
2.069353e-07,4.082141e-07,4.041266e-08,1.102849e-08,1.093513e+07,1.369772e+07,1.490383e+07
1.466089e-08,1.465079e-08,1.633336e-09,1.057561e-07,2.043535e+08,1.456364e+08,2.540485e+07
4.349029e-08,1.021997e-09,2.443667e-09,1.549900e-08,9.700248e+07,1.031646e+08,2.512600e+08
3.023915e-07,8.204489e-07,2.527721e-08,8.082807e-08,1.143801e+07,6.800859e+06,3.883230e+06
1.531199e-07,1.563582e-09,3.887471e-08,5.546489e-08,1.296136e+07,1.681831e+07,1.073818e+08
7.512535e-08,3.488494e-07,3.086343e-07,3.832383e-08,6.567266e+06,8.317868e+06,8.648615e+06
2.261104e-08,1.301030e-07,1.110374e-08,4.202802e-08,6.311100e+07,2.730445e+07,1.352343e+07
1.661550e-08,1.805048e-07,2.468123e-09,8.240923e-07,1.561564e+08,4.540464e+07,2.592792e+06
4.042832e-07,5.332260e-08,3.129152e-07,2.506706e-09,2.811537e+06,2.964389e+07,8.649532e+07
5.894818e-08,9.664123e-07,1.035510e-09,8.681730e-07,1.279934e+08,3.070742e+07,1.091731e+06
2.937913e-07,1.287510e-07,1.103146e-07,6.879319e-07,5.554744e+06,4.989353e+06,3.360098e+06
5.056408e-07,2.498529e-08,4.975946e-08,3.567677e-09,6.304361e+06,2.379300e+07,1.059168e+08
4.611956e-08,1.226449e-09,1.412730e-08,5.938669e-09,3.917670e+07,7.107457e+07,3.705362e+08
1.876228e-07,8.947846e-08,1.403038e-07,8.889004e-07,6.163430e+06,5.457204e+06,3.545800e+06
9.081931e-07,4.306846e-07,2.207982e-08,2.735637e-08,7.061763e+06,7.818529e+06,9.212789e+06
1.175333e-09,3.680044e-08,9.076052e-07,2.431135e-08,3.061759e+07,3.334895e+07,3.343251e+07
4.409175e-07,5.580022e-08,1.680005e-07,3.230395e-08,3.674228e+06,8.620002e+06,2.355343e+07
8.133446e-07,3.890373e-08,1.627018e-09,1.148966e-09,2.748948e+07,4.174223e+07,1.495722e+08
2.152450e-09,1.207191e-07,1.655542e-09,2.199330e-09,5.297407e+08,9.282481e+07,6.137152e+07
1.535355e-09,5.291643e-07,1.217049e-07,3.046852e-07,7.315458e+07,4.654783e+06,2.490457e+06
9.031441e-07,4.109953e-07,5.046987e-09,1.736326e-08,1.481172e+07,1.394989e+07,1.183766e+07
1.273506e-09,7.937243e-08,2.412464e-07,8.725770e-07,5.705177e+07,8.099993e+06,3.799822e+06
9.825046e-09,6.012459e-09,2.448160e-07,2.592835e-08,2.038979e+07,5.189542e+07,8.009152e+07
2.698690e-09,1.794200e-09,1.364541e-07,5.376513e-07,5.211110e+07,4.522279e+07,3.219691e+07
3.170139e-07,1.588252e-09,1.555553e-07,2.216716e-08,4.503171e+06,1.271889e+07,1.685331e+08
2.441134e-09,1.751570e-08,1.495998e-09,1.163707e-08,5.232854e+08,1.944240e+08,7.004296e+07
2.651065e-09,1.596500e-07,1.030407e-08,2.036504e-09,1.913310e+08,6.019494e+07,5.545911e+07
7.950191e-08,5.131116e-07,3.276698e-09,2.447565e-07,6.195737e+07,2.284461e+07,2.821805e+06
1.158552e-08,2.371075e-08,1.094827e-08,5.826044e-07,8.879110e+07,5.134587e+07,8.508255e+06
4.767797e-09,1.031640e-08,5.069060e-07,4.552951e-08,2.034124e+07,3.983543e+07,4.614126e+07
6.961454e-07,1.323160e-09,2.077150e-08,3.906570e-08,8.316030e+06,1.028233e+07,1.390900e+08
1.746924e-09,1.845667e-07,2.920213e-08,1.197133e-09,1.400089e+08,6.831731e+07,6.727475e+07
1.733801e-07,5.688122e-08,3.715164e-08,6.166329e-08,1.245981e+07,1.368669e+07,1.688504e+07
3.388663e-09,2.762902e-07,1.059833e-09,5.003877e-09,5.276757e+08,6.393922e+07,2.689453e+07
3.366714e-07,2.721191e-08,5.087058e-09,8.962478e-09,2.416371e+07,2.910064e+07,6.403338e+07
3.073867e-08,7.915045e-07,1.149850e-08,7.495107e-07,5.319084e+07,1.036300e+07,1.298328e+06
7.996171e-07,4.481112e-08,1.813947e-08,2.372036e-09,8.303222e+06,2.375989e+07,9.699435e+07
9.443386e-08,8.499138e-07,6.518895e-07,1.486964e-09,4.030409e+06,2.671644e+07,2.812952e+07
6.223451e-07,3.536935e-07,1.375518e-08,2.599066e-09,1.080815e+07,2.164911e+07,3.298206e+07
3.103027e-07,8.319447e-07,6.124516e-08,6.663177e-09,7.253897e+06,1.206993e+07,1.343112e+07
2.620165e-09,4.085243e-07,1.891637e-07,5.477293e-08,4.491762e+07,7.567273e+06,6.685102e+06
4.892975e-07,9.920021e-07,3.192947e-09,1.022153e-07,2.529983e+07,1.476597e+07,3.140406e+06
2.613871e-08,1.393915e-09,7.030908e-07,1.024668e-08,7.376532e+06,5.996894e+07,2.646003e+08
6.979234e-08,6.987811e-09,1.745309e-08,6.105191e-09,2.865233e+07,5.366134e+07,1.531016e+08
5.996075e-07,1.129118e-07,3.258965e-07,4.290761e-09,2.262177e+06,1.820433e+07,4.543213e+07
1.923865e-09,1.186743e-09,1.446774e-07,1.841841e-09,5.993940e+07,4.204344e+08,6.763874e+08
1.318041e-09,1.319150e-08,1.878241e-09,1.705646e-09,6.355648e+08,2.776708e+08,2.108184e+08
1.155604e-08,4.871856e-08,4.664297e-07,3.748002e-07,1.362079e+07,8.935054e+06,7.400361e+06
2.823192e-08,7.783218e-07,1.112803e-07,2.399090e-07,1.784106e+07,4.038514e+06,2.314180e+06
2.671174e-08,4.101553e-09,1.113257e-09,1.499095e-08,1.833797e+08,1.769654e+08,1.275297e+08
8.492265e-08,8.005552e-09,5.856844e-08,9.270174e-08,1.417935e+07,1.731518e+07,3.670797e+07
4.409723e-08,2.617614e-07,1.261869e-08,5.916264e-07,4.239232e+07,1.626729e+07,2.541110e+06
5.765167e-07,5.061274e-09,1.402542e-07,5.897601e-07,3.516707e+06,3.895526e+06,1.830343e+07
1.283422e-07,3.189826e-09,1.065202e-08,3.260473e-08,2.704576e+07,3.077194e+07,9.805646e+07
2.037271e-08,9.871404e-08,5.623916e-08,9.196583e-08,2.954311e+07,1.551197e+07,1.049536e+07
1.917872e-08,4.070721e-08,1.216299e-08,3.902048e-09,6.547418e+07,7.518168e+07,7.934472e+07
2.154501e-09,2.223093e-08,1.417971e-08,1.884161e-08,1.809226e+08,7.119334e+07,4.886099e+07
5.409447e-09,1.374501e-07,2.525785e-07,4.022551e-09,2.705362e+07,4.204609e+07,4.252817e+07
6.309954e-09,5.688808e-09,1.339897e-08,9.478912e-09,1.087555e+08,1.225250e+08,1.361790e+08
5.998732e-08,1.076985e-09,5.111666e-08,2.869831e-07,1.805881e+07,1.942761e+07,5.688096e+07
3.978101e-09,1.831456e-08,1.027299e-09,1.282709e-09,4.946679e+08,2.804228e+08,2.063183e+08
9.007376e-08,1.589786e-07,7.524598e-08,5.820446e-08,1.214673e+07,1.106101e+07,1.039567e+07
5.095069e-09,1.290954e-08,4.529852e-08,1.901588e-09,6.582380e+07,1.744534e+08,2.018303e+08
1.719134e-09,2.078239e-09,3.484360e-09,2.411978e-09,4.085862e+08,4.298346e+08,4.466482e+08
1.955814e-07,2.389604e-07,3.548456e-07,5.332691e-08,3.795915e+06,7.045521e+06,8.858574e+06
1.003405e-08,1.018072e-08,2.257798e-07,3.366901e-08,2.100967e+07,4.108977e+07,5.401267e+07
2.026800e-09,1.503415e-07,6.160868e-09,1.183754e-07,2.829916e+08,3.347718e+07,7.496002e+06
6.842413e-08,1.623275e-07,2.894572e-09,6.410545e-08,7.105640e+07,3.955719e+07,9.802943e+06
7.897017e-07,5.963404e-08,1.184327e-07,5.018412e-07,3.269886e+06,3.505363e+06,5.780558e+06
5.415730e-08,1.664046e-08,2.694729e-08,2.939933e-07,2.617664e+07,2.392083e+07,1.429712e+07
1.020156e-09,1.608449e-09,8.807165e-09,3.440560e-08,3.336174e+08,2.329221e+08,1.344255e+08
1.496897e-08,3.678562e-07,8.601908e-09,5.086225e-09,8.812651e+07,2.858753e+07,2.311869e+07
1.511251e-08,2.166760e-07,2.357466e-09,1.214422e-07,1.675363e+08,4.319229e+07,6.164668e+06
2.559485e-08,3.719231e-09,1.818875e-08,3.474560e-08,4.634706e+07,5.345389e+07,8.796776e+07
2.760845e-08,3.713574e-09,3.007519e-07,3.324544e-08,1.097425e+07,3.265701e+07,8.999904e+07
1.793221e-09,1.088921e-07,1.348733e-07,8.802014e-08,6.430135e+07,1.302415e+07,1.021435e+07
4.320541e-07,6.772772e-08,1.040275e-08,3.751892e-08,1.491616e+07,1.567388e+07,1.983771e+07
4.378447e-09,5.651621e-07,3.493340e-07,4.182445e-07,2.556934e+07,3.037131e+06,2.056830e+06
7.803005e-09,7.083182e-09,3.051484e-09,3.834652e-09,2.049338e+08,1.988280e+08,1.918770e+08
6.439877e-08,1.487877e-07,4.853855e-07,1.625109e-08,5.656110e+06,1.727150e+07,2.033645e+07
6.095992e-09,7.591979e-09,8.907176e-08,1.045915e-08,4.291487e+07,8.834688e+07,1.122210e+08
5.243894e-08,7.575175e-08,5.897604e-08,6.954029e-07,1.798188e+07,1.197872e+07,4.356979e+06
3.627538e-07,8.212909e-08,1.744402e-07,6.199315e-07,3.975308e+06,4.063441e+06,4.431795e+06
3.919269e-09,3.099762e-07,5.411564e-09,1.579151e-07,2.171381e+08,2.467532e+07,4.519849e+06
3.613981e-09,1.143396e-07,4.528568e-08,1.846277e-09,7.816757e+07,6.913108e+07,6.882612e+07
9.940669e-08,6.306700e-07,8.570342e-08,9.311820e-07,1.083411e+07,4.177682e+06,1.304913e+06
9.310631e-08,8.558211e-09,8.049806e-08,2.970153e-07,1.155095e+07,1.246233e+07,1.983440e+07
6.685765e-08,4.438402e-08,5.534127e-07,5.583316e-08,5.198761e+06,1.331349e+07,2.008818e+07
2.739323e-09,1.437651e-07,5.295399e-09,1.971550e-09,2.625603e+08,6.892829e+07,5.939768e+07
9.474972e-08,5.871768e-07,2.924052e-09,1.656246e-07,6.007841e+07,2.259118e+07,3.206662e+06
4.863439e-07,1.062056e-09,1.504553e-09,1.814960e-07,3.696788e+07,3.708032e+07,7.202656e+07
2.302447e-09,7.503255e-09,7.713810e-08,6.957709e-08,7.503619e+07,5.279960e+07,4.376652e+07
1.077402e-09,1.118943e-09,2.157980e-09,8.500683e-08,6.558241e+08,4.651250e+08,1.025343e+08
3.733576e-09,1.384112e-07,8.795526e-07,1.982302e-08,1.745045e+07,1.904975e+07,1.909103e+07
6.007144e-09,1.274420e-09,7.484549e-07,9.475978e-07,1.491362e+07,1.812227e+07,2.877609e+07
2.744602e-09,2.959375e-09,1.857012e-09,3.986110e-09,4.429482e+08,3.720074e+08,2.911557e+08
1.488308e-08,3.592879e-09,5.260628e-09,5.440076e-08,1.130147e+08,1.062238e+08,7.152803e+07
2.810467e-08,2.924381e-07,3.716060e-09,6.714305e-08,9.785193e+07,2.976548e+07,7.136454e+06
4.734466e-08,2.674028e-08,5.474753e-08,4.068374e-09,1.964184e+07,5.970212e+07,9.587527e+07
3.865013e-08,1.884585e-09,3.381598e-07,2.465252e-07,8.747089e+06,1.315394e+07,4.639397e+07
1.597851e-08,8.686876e-09,5.205495e-08,6.483606e-08,3.467375e+07,3.747204e+07,4.213664e+07
1.885204e-09,2.907533e-07,8.474011e-09,6.599817e-09,2.501937e+08,3.034838e+07,2.282820e+07
1.359952e-09,2.165223e-09,3.220697e-09,1.524097e-08,4.778189e+08,3.266359e+08,1.740774e+08
5.045441e-07,8.998103e-07,4.075765e-08,3.775543e-09,6.973420e+06,1.435520e+07,1.715674e+07
2.043278e-07,4.855585e-09,2.713962e-07,3.424922e-09,4.246532e+06,3.759536e+07,2.452189e+08
6.243456e-09,4.465060e-08,1.141624e-07,1.289259e-07,3.745640e+07,1.801428e+07,1.318003e+07
3.479496e-08,7.264011e-08,7.964656e-07,2.347516e-07,6.007009e+06,7.164968e+06,7.657861e+06
1.446390e-08,6.837846e-09,1.632725e-07,1.638084e-08,2.057788e+07,5.615461e+07,9.448704e+07
1.979510e-07,2.805198e-08,5.345567e-09,7.147951e-08,3.074144e+07,2.982680e+07,2.233199e+07
1.806647e-07,3.919381e-07,1.053739e-07,2.349752e-09,7.247642e+06,2.756457e+07,3.295188e+07
4.068656e-08,4.554864e-07,3.599103e-08,1.055522e-07,2.613228e+07,8.665572e+06,4.560671e+06
3.587026e-07,2.080168e-07,2.281121e-08,4.776527e-09,1.105500e+07,2.113702e+07,3.172449e+07
9.552920e-07,8.803767e-09,3.454740e-09,1.429981e-07,1.740701e+07,1.753541e+07,2.818386e+07
5.582901e-08,2.464250e-07,1.273338e-07,1.037204e-08,1.186037e+07,1.857318e+07,1.977996e+07
8.639371e-07,1.230689e-07,2.953326e-08,7.947105e-07,6.260417e+06,5.964963e+06,3.197579e+06
1.272261e-07,4.661875e-07,1.072629e-07,3.892038e-08,8.560263e+06,7.681691e+06,7.423884e+06
2.751897e-07,5.739560e-09,4.785732e-09,1.106846e-09,2.755559e+07,6.292691e+07,3.967502e+08
1.779690e-07,1.346380e-08,1.011783e-08,7.436187e-09,2.356590e+07,3.491091e+07,9.994038e+07
1.568678e-07,9.798418e-07,3.744485e-08,2.838540e-09,1.304779e+07,1.825974e+07,1.896158e+07
3.964310e-08,6.821987e-08,3.127602e-09,6.147016e-09,8.980706e+07,6.687656e+07,4.883289e+07
1.292495e-09,1.730614e-08,2.144527e-09,5.714507e-07,6.006477e+08,1.586379e+08,1.005566e+07
5.199884e-07,2.968559e-09,9.582554e-07,3.137099e-08,1.416650e+06,7.934104e+06,1.036246e+08
6.174187e-09,2.447001e-09,3.399470e-08,1.105719e-08,6.902469e+07,1.179085e+08,1.922474e+08
2.978350e-08,9.222182e-08,1.321682e-07,2.985297e-08,1.593854e+07,1.834591e+07,1.905853e+07
1.060534e-07,1.553431e-08,3.175532e-08,1.486702e-08,1.723175e+07,2.849915e+07,6.580246e+07
1.063436e-09,1.833495e-08,5.641901e-08,1.574321e-08,1.291016e+08,6.471616e+07,5.885908e+07
1.795973e-07,9.234466e-09,1.123281e-09,8.746194e-08,7.040538e+07,6.910179e+07,3.518719e+07
6.566662e-07,7.636488e-08,1.581976e-07,3.440236e-07,3.102614e+06,3.548071e+06,6.169629e+06
1.764600e-07,4.284670e-09,6.019857e-08,3.176706e-07,9.702503e+06,1.045578e+07,2.710521e+07
9.206191e-07,3.263888e-07,5.498820e-08,1.402739e-08,4.444524e+06,8.470632e+06,1.477896e+07
1.072076e-09,2.116521e-09,9.190779e-07,2.384379e-08,3.185745e+07,1.161647e+08,1.407671e+08
2.241600e-08,2.750764e-07,1.620597e-08,1.715881e-07,5.246667e+07,1.506683e+07,4.602881e+06
3.040145e-07,2.549759e-07,2.182314e-07,9.556281e-07,3.882346e+06,3.173239e+06,2.025844e+06
5.663447e-09,1.045818e-07,1.695177e-08,5.034720e-08,1.020592e+08,2.674417e+07,1.378111e+07
1.655587e-08,1.319549e-07,3.638618e-08,9.450125e-08,4.074326e+07,1.600969e+07,8.955059e+06
2.398640e-09,5.920564e-08,8.358992e-08,5.981765e-09,7.062208e+07,5.392477e+07,5.313782e+07
1.313525e-07,5.292036e-09,1.831136e-09,2.586682e-07,6.447933e+07,6.344178e+07,2.702820e+07
5.395706e-08,1.927395e-09,1.260352e-09,6.391329e-09,1.212635e+08,1.303741e+08,2.849175e+08
4.807042e-08,1.587090e-08,4.613814e-07,6.417600e-09,6.714767e+06,4.970756e+07,9.908614e+07
3.158768e-07,5.645317e-08,4.123499e-09,3.497642e-08,2.770819e+07,2.698381e+07,2.250444e+07
4.644879e-09,3.951184e-09,6.513945e-09,2.260399e-08,1.817987e+08,1.516757e+08,1.058142e+08
2.201462e-07,1.929032e-08,4.098977e-09,1.941655e-08,3.328946e+07,3.512841e+07,5.167069e+07
1.051953e-09,1.793856e-07,1.036530e-07,9.393148e-08,9.576592e+07,1.060514e+07,7.703723e+06
2.508841e-07,9.498002e-09,3.625909e-09,7.310721e-08,3.315546e+07,3.334244e+07,3.794930e+07
5.111855e-09,7.685378e-08,3.072741e-07,4.231872e-09,2.523177e+07,5.406150e+07,5.544995e+07
6.358959e-09,3.254462e-09,5.389705e-09,5.028194e-07,1.708144e+08,1.396670e+08,2.472034e+07
4.202226e-09,4.884727e-09,5.177083e-08,2.670973e-09,6.779814e+07,2.081516e+08,2.768504e+08
2.055136e-07,3.792418e-09,5.013137e-08,6.278919e-09,9.852011e+06,2.926113e+07,2.049271e+08
1.580650e-07,8.056472e-07,2.886867e-07,8.951608e-08,4.681325e+06,3.896949e+06,3.723720e+06
4.049054e-08,3.596552e-07,7.364436e-09,2.898408e-08,5.790998e+07,2.062931e+07,9.794383e+06
